"attacking_team","is_home","defending_team","shot_dist","dist_to_goal","shot_angle","body_part","shot_technique","shot_type","teammates_in_frame","opponents_in_frame","closest_opponent_dist","goalkeeper_dist","opponents_in_penalty_area","opponents_in_goal_area","opponents_in_shot_path","is_penalty","is_goal"
"Palermo",1,"Genoa",2.12602916254694,15.9226254116587,21.5071921914582,"Right Foot","Normal","Open Play",2,7,3.11448230047949,13.0483715459056,5,1,3,0,0
"Palermo",1,"Genoa",5.02195181179588,19.1919253854323,16.2057992441127,"Right Foot","Normal","Open Play",4,8,2.83196045170126,16.9118301789014,8,2,2,0,0
"Palermo",1,"Genoa",6.84105255059482,8.83232698670062,47.6379446472078,"Head","Normal","Open Play",4,8,1.4422205101856,7.72010362624752,7,1,1,0,0
"Palermo",1,"Genoa",1.87882942280559,18.5607111932706,20.9240541845819,"Left Foot","Normal","Open Play",4,10,1.93132079158279,14.6123235660863,8,1,2,0,0
"Palermo",1,"Genoa",24.7842692044773,29.579722784367,12.0907482893821,"Right Foot","Normal","Open Play",4,10,3.33016516106934,25.4401257858526,4,1,1,0,0
"Genoa",0,"Palermo",32.9730192733392,30.2988448624696,14.8520018006046,"Right Foot","Normal","Open Play",2,7,2.73130005674953,25.7309152577206,1,1,1,0,0
"Genoa",0,"Palermo",18.3439363278441,17.3487751729049,25.9034403506398,"Right Foot","Normal","Open Play",3,7,1.40000000000001,11.2751940116346,3,0,1,0,0
"Palermo",1,"Genoa",8.41486779456457,12.2286548728795,24.7631677804756,"Head","Normal","Open Play",1,6,3.90512483795333,8.98276126811795,4,1,1,0,0
"Palermo",1,"Genoa",13.3003759345366,13.2517923316056,33.2889212295858,"Head","Normal","Open Play",3,8,2.31948270094864,12.1202310209005,8,1,1,0,0
"Palermo",1,"Genoa",27.7722883464795,27.5234445518725,16.4108722527287,"Left Foot","Normal","Open Play",5,7,5.1478150704935,25.1718096290275,3,1,1,0,0
"Palermo",1,"Genoa",23.2122812321409,12.5992063242095,25.4726930138729,"Left Foot","Half Volley","Open Play",4,7,3.90128184062623,11.9854077944808,7,3,1,0,0
"Palermo",1,"Genoa",5.73149195236284,30.8449347543482,14.6197269973632,"Right Foot","Normal","Open Play",4,8,6.11882341631134,27.5697297774207,1,1,2,0,0
"Palermo",1,"Genoa",18.585209172888,21.0622885746065,18.5145005742768,"Left Foot","Normal","Open Play",5,10,2.10950231097289,17.1510932596147,6,1,2,0,0
"Palermo",1,"Genoa",24.7129520697144,28.1257888778253,13.9690831517354,"Right Foot","Normal","Open Play",2,9,1.94164878389476,25.2800316455498,3,1,1,0,0
"Palermo",1,"Genoa",9.2633687176966,10.0657836257293,31.7511566458834,"Left Foot","Normal","Open Play",4,7,3.44093010681705,7.56637297521078,7,2,2,0,1
"Palermo",1,"Hellas Verona",25.0391693152948,22.3365171859894,19.5199289436775,"Left Foot","Normal","Open Play",5,9,2.33452350598575,20.6649461649432,7,1,1,0,0
"Palermo",1,"Hellas Verona",25.898455552407,27.1326371737065,15.9332063381874,"Left Foot","Normal","Open Play",6,9,2.64007575648882,23.6966242321559,1,1,2,0,0
"Hellas Verona",0,"Palermo",3.68781778291716,22.4341257908571,15.1568751097131,"Right Foot","Half Volley","Open Play",1,6,3.75366487582469,18.938056922504,3,1,2,0,0
"Hellas Verona",0,"Palermo",37.8359617295504,31.488410566429,13.1105513894746,"Left Foot","Normal","Open Play",6,9,1.31529464379659,27.6391027350745,4,1,1,0,0
"Hellas Verona",0,"Palermo",2.54950975679638,21.6393160705231,14.9547546164527,"Left Foot","Normal","Open Play",2,8,2.54558441227157,16.8386460263288,4,1,2,0,0
"Palermo",1,"Hellas Verona",22.5787510726346,20.8403454865796,19.5809074992454,"Left Foot","Normal","Open Play",4,7,1.21655250605964,17.2661518584773,5,1,1,0,1
"Hellas Verona",0,"Palermo",1.21655250605965,20.5506690888642,21.785361951505,"Right Foot","Normal","Open Play",4,9,1.33416640641263,15.2410629550566,3,1,2,0,0
"Hellas Verona",0,"Palermo",31.3823198632606,38.8291127892462,10.0660350999114,"Right Foot","Half Volley","Open Play",3,6,1.31529464379659,32.4118805378522,1,1,1,0,0
"Hellas Verona",0,"Palermo",10.187246929372,26.5324329830493,8.8566493893427,"Left Foot","Normal","Free Kick",8,11,10.1548018198289,23.7491052463035,11,1,3,0,0
"Hellas Verona",0,"Palermo",6.24339651151518,10.9603832049797,30.6072107452905,"Right Foot","Normal","Open Play",0,6,5.65154846037792,6.72086303981862,5,1,1,0,0
"Hellas Verona",0,"Palermo",33.4910435788436,31.8989028024476,12.3015818267393,"Right Foot","Normal","Free Kick",7,10,9.3048374515625,30.2535948277225,8,1,2,0,0
"Hellas Verona",0,"Palermo",23.7118114027588,21.9804458553506,16.6832643453974,"Right Foot","Normal","Open Play",5,9,3.20624390837628,15.9298462013919,6,1,1,0,1
"Palermo",1,"Hellas Verona",7.93221280602077,8.40238061504,44.0398254333337,"Head","Normal","Open Play",4,8,0.905538513813748,5.72712842531053,8,2,1,0,1
"Hellas Verona",0,"Palermo",33.0054540947402,30.4428973653954,14.479882883706,"Right Foot","Half Volley","Open Play",4,10,2.84604989415154,25.5266527378738,1,1,2,0,0
"Palermo",1,"Hellas Verona",5.41202365109393,5.26117857518636,74.3168922036103,"Head","Normal","Open Play",3,7,2.69258240356725,3.98120584747888,5,2,1,0,1
"Hellas Verona",0,"Palermo",2.44131112314674,24.6661711661944,10.0319230599153,"Right Foot","Normal","Open Play",3,7,2.42074368738204,20.9403915913719,3,1,1,0,0
"Hellas Verona",0,"Palermo",1.72046505340852,25.1284699096463,10.1697754742387,"Right Foot","Normal","Open Play",4,8,2.02484567313166,20.3088650593774,6,1,2,0,0
"Hellas Verona",0,"Palermo",7.11969100453102,27.6226356454267,16.3536141056639,"Left Foot","Volley","Open Play",7,10,7.11969100453102,26.6865134478073,9,1,4,0,0
"Hellas Verona",0,"Palermo",6.70671305484288,8.36301381082203,43.0568402347489,"Right Foot","Volley","Open Play",4,10,2.83019433961699,5.4644304369257,8,1,1,0,1
"Palermo",1,"Inter Milan",9.32148056909416,9.74063652950874,43.0167832599364,"Head","Normal","Open Play",4,10,1.28062484748657,8.00999375780031,8,1,1,0,0
"Inter Milan",0,"Palermo",30.4108533257454,28.8392094205094,15.3032499274428,"Right Foot","Normal","Open Play",5,10,4.5122056690714,24.8847342762586,1,1,2,0,0
"Palermo",1,"Inter Milan",9.80051019080129,9.044335243676,46.2768119196891,"Head","Normal","Open Play",4,10,1.17046999107195,6.67532770731145,6,1,1,0,0
"Palermo",1,"Inter Milan",14.9896631049534,17.4865662724275,23.4334645902592,"Left Foot","Normal","Open Play",3,9,4.03112887414928,14.8946299047677,6,1,2,0,0
"Palermo",1,"Inter Milan",17.464249196573,22.507776433935,7.98289685001475,"Left Foot","Normal","Open Play",6,11,2.06155281280882,19.7022841315417,10,5,1,0,0
"Inter Milan",0,"Palermo",2.30867927612304,11.3159179919262,38.8959884666709,"Right Foot","Half Volley","Open Play",3,8,2.69258240356725,10.3696673042099,7,1,3,0,0
"Inter Milan",0,"Palermo",22.9871703347759,25.6400078003108,14.3424880505221,"Right Foot","Half Volley","Open Play",5,8,5.18652099195598,22.7079281309414,7,1,2,0,0
"Inter Milan",0,"Palermo",6.33245607959502,34.3048101583437,12.4742352386944,"Right Foot","Normal","Open Play",6,9,3.86005181312375,31.5496434211228,2,1,2,0,0
"Inter Milan",0,"Palermo",9.48683298050514,7.62167960491649,53.8433109828643,"Head","Normal","Open Play",6,11,1.10453610171873,5.96657355607052,9,4,3,0,0
"Inter Milan",0,"Palermo",24.4165927188869,26.3548856950661,17.2265328272536,"Right Foot","Normal","Free Kick",7,11,8.55862138431184,24.5381335883559,10,1,3,0,0
"Inter Milan",0,"Palermo",19.662146373171,7.40607858451421,56.725112015165,"Head","Normal","Open Play",8,11,1.16619037896906,6.05309838016862,11,5,2,0,0
"Inter Milan",0,"Palermo",0.921954445729281,11.0724884285331,38.5021500062407,"Head","Normal","Open Play",7,11,1.0770329614269,10.4938076978759,11,5,5,0,0
"Inter Milan",0,"Palermo",13.6062485645383,26.3531781764553,17.0436071407957,"Left Foot","Normal","Open Play",8,9,5.54436651025165,23.201939574096,6,1,2,0,0
"Palermo",1,"Inter Milan",28.1044480465281,20.9251045397628,18.9443648263346,"Left Foot","Half Volley","Open Play",5,10,2.8792360097776,18.3371208208922,7,1,1,0,0
"Inter Milan",0,"Palermo",3.86005181312376,5.16236379965613,70.2114058334689,"Left Foot","Normal","Open Play",3,7,1.71172427686237,7.79294552784761,7,4,0,0,1
"Palermo",1,"Inter Milan",1.28062484748657,22.8580401609587,14.861267308894,"Left Foot","Half Volley","Open Play",4,10,2.08086520466848,19.4489074243259,10,1,3,0,0
"Palermo",1,"Inter Milan",13.7539085353946,16.8807582768074,16.5646885819025,"Left Foot","Half Volley","Open Play",6,11,3.33016516106934,13.8057958843379,11,4,3,0,0
"Palermo",1,"Inter Milan",5.24309069156733,4.522167621838,82.6291244935176,"Right Foot","Half Volley","Open Play",6,11,1.94164878389476,4.64004310324807,11,4,1,0,1
"Inter Milan",0,"Palermo",8.36002392341074,10.4201727432898,35.6487545063523,"Head","Normal","Open Play",3,9,1.90262975904404,7.62167960491649,5,1,0,0,0
"Palermo",1,"Inter Milan",28.0007142766037,28.4255167059457,15.7922140788017,"Right Foot","Normal","Open Play",6,10,2.80178514522437,23.5091471559476,4,1,2,0,0
"Inter Milan",0,"Palermo",35.4358575457121,24.3402958075698,11.5305311650886,"Right Foot","Volley","Open Play",6,10,4.1146081222882,20.1586209845813,8,1,2,0,0
"Inter Milan",0,"Palermo",15.728000508647,13.718600511714,32.2856579955196,"Head","Normal","Open Play",4,9,1.26491106406734,9.61769203083567,2,1,1,0,0
"Inter Milan",0,"Palermo",28.1625638037449,30.4765483609939,14.6839170329982,"Right Foot","Normal","Open Play",6,9,4.97292670366255,27.8684409323521,5,1,2,0,0
"Inter Milan",0,"Palermo",26.1191500627413,30.337105992497,15.0048960077401,"Left Foot","Normal","Open Play",9,11,11.1543713404208,27.646337913004,3,1,3,0,0
"Palermo",1,"Inter Milan",11.3740933704626,24.1946275028156,16.9560990152991,"Right Foot","Normal","Free Kick",8,10,10.2391405889362,23.3437357764348,10,1,4,0,0
"Palermo",1,"Inter Milan",25.663982543635,25.0001999992,18.1802749534493,"Right Foot","Normal","Open Play",4,4,3.76563407675255,18.904232330354,2,0,1,0,0
"Inter Milan",0,"Palermo",21.8229237271269,22.3008968429523,19.9169397329124,"Left Foot","Normal","Open Play",5,9,1.06301458127346,16.985287751463,4,1,1,0,0
"Inter Milan",0,"Palermo",11.520850663037,14.2341139520519,24.4381713238029,"Head","Normal","Open Play",5,10,6.76239602507868,12.200409829182,9,5,2,0,0
"Inter Milan",0,"Palermo",3.20624390837628,16.2889533119842,27.4650970609589,"Right Foot","Lob","Open Play",2,6,2.43310501211928,3.80525951808809,3,0,1,0,0
"Inter Milan",0,"Palermo",23.3985042256978,27.2787463055031,15.5344595388753,"Left Foot","Normal","Open Play",3,9,1.47648230602334,24.030189345904,2,1,1,0,0
"Palermo",1,"Juventus",25.3239017530869,25.4772447489912,17.7291707023647,"Right Foot","Normal","Open Play",7,11,4.70744091837592,23.1365511690917,9,1,6,0,0
"Juventus",0,"Palermo",3.15753068076938,30.3463342102469,14.5223688007097,"Left Foot","Normal","Open Play",3,8,3.98120584747887,25.5665797477879,2,1,3,0,0
"Palermo",1,"Juventus",27.8625196276288,25.9046327902945,14.7777854588668,"Right Foot","Normal","Open Play",4,8,4.08166632639171,21.0430511095706,3,1,2,0,0
"Juventus",0,"Palermo",6.61211010192661,8.65563400335296,41.8644821524401,"Left Foot","Half Volley","Open Play",2,8,1.20830459735946,5.90931468107765,8,1,1,0,0
"Juventus",0,"Palermo",32.9074459659209,34.5962425705452,12.5647636376057,"Right Foot","Normal","Open Play",5,9,3.10644491340182,31.7252265555346,1,1,2,0,0
"Juventus",0,"Palermo",14.638647478507,10.6367288204598,40.8509984833285,"Head","Normal","Open Play",7,10,0.538516480713449,9.46414285606468,9,2,2,0,0
"Palermo",1,"Juventus",1.45602197785611,15.6169779406901,26.4956176379455,"Right Foot","Volley","Open Play",5,8,2.28035085019828,13.2280006047777,6,1,2,0,0
"Palermo",1,"Juventus",51.5000970872871,12.2702893201424,13.3771460099695,"Right Foot","Normal","Open Play",5,8,2.12602916254692,7.24706837279738,7,3,0,0,0
"Juventus",0,"Palermo",11.5260574352204,8.73155198117723,47.4389690101726,"Head","Normal","Open Play",6,10,0.854400374531749,8.19878039710786,9,3,1,0,0
"Juventus",0,"Palermo",3.44383507154451,30.8706980808663,13.4448427798547,"Right Foot","Normal","Open Play",4,8,4.20594816896262,27.6586333718787,4,1,2,0,0
"Juventus",0,"Palermo",8.59069263796582,10.4403065089106,35.8511470142061,"Head","Normal","Open Play",6,10,2.64764045897475,9.24553946506098,8,2,1,0,0
"Juventus",0,"Palermo",15.0296373875087,18.9409609048749,9.27898154667583,"Right Foot","Normal","Open Play",3,7,1.5811388300842,15.824032355882,5,1,1,0,0
"Palermo",1,"Juventus",1.93132079158281,24.2439683220384,17.03595045519,"Right Foot","Normal","Open Play",3,8,2.59615099714943,21.466252583998,3,1,1,0,0
"Palermo",1,"Juventus",27.224988521577,27.6400072358891,15.1986480873623,"Left Foot","Normal","Open Play",4,8,3.44818792991333,24.4769279118112,2,1,1,0,0
"Juventus",0,"Palermo",3.92045915678253,7.14492827115849,58.3221996692857,"Head","Normal","Open Play",5,9,1.22065556157337,6.81175454637056,8,4,1,0,0
"Juventus",0,"Palermo",0.894427190999916,6.38200595424354,50.122155431661,"Right Foot","Volley","Open Play",5,10,1.58113883008419,3.96988664825585,9,5,3,0,0
"Juventus",0,"Palermo",32.1375170167205,32.2591072412118,13.9855776831802,"Right Foot","Normal","Open Play",2,7,3.64005494464026,28.752217305801,1,1,2,0,0
"Palermo",1,"Juventus",13.4480481855175,13.984634424968,29.8862512491867,"Head","Normal","Open Play",3,7,0.848528137423864,11.4542568506211,5,1,1,0,0
"Juventus",0,"Palermo",6.96347614342147,5.51724568965349,65.7127235283286,"Head","Normal","Open Play",5,10,0.799999999999997,3.3970575502926,9,4,1,0,1
"Juventus",0,"Palermo",3.00832179129826,24.6714409793996,18.0897206761537,"Right Foot","Normal","Open Play",4,8,2.11896201004171,20.9066974914739,3,1,2,0,0
"Palermo",1,"Juventus",28.3113051624258,29.5489424514652,14.7958662251696,"Left Foot","Normal","Open Play",5,10,1.14017542509913,27.7881269609882,1,1,2,0,0
"Palermo",1,"Juventus",9.716480844421,25.7720779138974,17.2764836434138,"Right Foot","Normal","Free Kick",7,11,6.51920240520265,25.0784768277501,10,1,4,0,0
"Palermo",1,"Juventus",0.670820393249937,10.0657836257293,31.7511566458834,"Right Foot","Half Volley","Open Play",2,7,1.14017542509913,7.09365914038727,6,2,2,0,0
"Juventus",0,"Palermo",14.505516192125,19.6224361382577,11.9937797555031,"Right Foot","Normal","Open Play",3,8,3.13847096529504,15.1092686785297,6,1,1,0,0
"Palermo",1,"Juventus",19.5243437789853,32.1297370048371,13.4575179023187,"Left Foot","Normal","Open Play",7,11,5.71401785086466,28.4859614547236,3,1,2,0,0
"Palermo",1,"Juventus",9.53414914924242,10.5683489722851,36.0302214594406,"Right Foot","Overhead Kick","Open Play",3,9,1.66433169770933,8.66083136886985,6,1,1,0,0
"Juventus",0,"Palermo",35.7022408260322,32.4784543967228,13.0503925138899,"Right Foot","Normal","Open Play",5,8,6.5924198895398,30.1230808517323,1,1,1,0,0
"Juventus",0,"Palermo",18.4480351257255,17.8488094841085,25.0784383160558,"Left Foot","Normal","Open Play",4,8,1.00498756211209,12.149485585818,4,1,1,0,1
"Juventus",0,"Palermo",14.0943250991312,15.6818366271301,23.337996028128,"Left Foot","Normal","Open Play",2,5,2.9732137494637,10.9343495462693,5,1,2,0,1
"Lazio",0,"Palermo",1.2369316876853,9.30053761886914,46.5417502085648,"Head","Normal","Open Play",5,10,0.728010988928055,8.55862138431185,10,4,2,0,0
"Lazio",0,"Palermo",13.4417260796372,11.5,32.3386484290768,"Right Foot","Half Volley","Open Play",5,10,2.3,10.026464980241,10,4,3,0,1
"Lazio",0,"Palermo",26.0931025368774,26.581948762271,13.4216566697285,"Right Foot","Normal","Open Play",2,9,3.53836120259082,25.0990039643011,4,1,1,0,0
"Lazio",0,"Palermo",5.28015151297763,19.1400104493179,14.7137735360185,"Right Foot","Normal","Open Play",2,5,4.70106370941726,5.4817880294663,3,0,1,0,0
"Lazio",0,"Palermo",11.8903322073019,16.5411607815171,9.69263438746007,"Right Foot","Normal","Open Play",2,8,2.00997512422418,11.8903322073019,8,1,1,0,0
"Lazio",0,"Palermo",1.0816653826392,3.25576411921994,138.36646066343,"Head","Normal","Open Play",2,7,0.806225774829866,5.43323108288245,7,4,1,0,1
"Lazio",0,"Palermo",6.62193325245731,10.5361283211624,32.2729215517216,"Right Foot","Normal","Open Play",6,9,6.76239602507868,12.7455874717488,8,3,1,0,0
"Lazio",0,"Palermo",25.4420911090264,24.8364651269056,18.2043518503277,"Right Foot","Normal","Open Play",6,9,5.41294744108974,21.1366979445702,6,1,1,0,0
"Lazio",0,"Palermo",7.46525284233562,12.2200654662731,23.653945169857,"Left Foot","Normal","Open Play",0,4,6.20322496770833,6.20322496770833,4,2,1,0,0
"Palermo",1,"Lazio",39.7786374829506,40.6853782088848,10.9647124366185,"Left Foot","Half Volley","Open Play",8,11,6.80661443009665,36.16213489273,1,1,3,0,0
"Palermo",1,"Lazio",21.2438226315322,22.7721320916597,16.9112254272537,"Right Foot","Normal","Free Kick",8,11,9.62548700066651,21.4245186643714,11,1,6,0,0
"Lazio",0,"Palermo",18.5,12.3547561691844,19.3557660625924,"Right Foot","Half Volley","Open Play",5,10,1.39283882771841,6.71192967781993,8,3,1,0,0
"Palermo",1,"Lazio",0.989949493661168,16.9994117545285,20.4146847285508,"Right Foot","Normal","Open Play",2,8,1.34536240470737,12.2286548728795,7,1,2,0,0
"Palermo",1,"Lazio",1.20415945787924,15.9928108848945,22.4763387464662,"Right Foot","Normal","Open Play",3,9,1.55563491861041,11.2645461515323,7,1,2,0,0
"Lazio",0,"Palermo",2.40000000000001,24.4106534119839,18.4622150253453,"Left Foot","Normal","Open Play",5,9,2.50199920063936,22.1650625986032,2,1,2,0,0
"Lazio",0,"Palermo",5.94390444068543,9.12195154558497,13.390576894313,"Head","Normal","Open Play",4,7,0.538516480713451,6.02079728939615,7,4,1,0,0
"Palermo",1,"Lazio",15.3469866749144,19.3662076824555,23.268849535133,"Right Foot","Normal","Open Play",4,8,1.70880074906351,15.3160047009656,5,1,2,0,0
"Lazio",0,"Palermo",21.0237960416286,19.0905735901256,20.4018210249856,"Right Foot","Normal","Open Play",1,6,0.943398113205664,10.2396288995256,3,0,1,0,1
"Lazio",0,"Palermo",32.0112480231559,33.734255586866,12.308015817428,"Right Foot","Normal","Open Play",6,9,2.77848879788995,32.3783878536285,1,1,1,0,0
"Palermo",1,"Lazio",7.12179752590594,11.7796434581018,26.3480794268414,"Right Foot","Half Volley","Open Play",7,10,0.854400374531749,7.56637297521077,6,1,1,0,0
"Lazio",0,"Palermo",0.728010988928055,17.7564072942699,24.8171308724269,"Right Foot","Normal","Open Play",2,7,1.14017542509913,10.2391405889362,4,0,2,0,0
"Lazio",0,"Palermo",10.8374351209131,16.0015624237135,15.106571802457,"Left Foot","Volley","Open Play",3,8,2.40416305603426,11.7337121150981,4,1,1,0,0
"Palermo",1,"Lazio",1.20415945787923,15.7289541928254,22.1930820681648,"Left Foot","Normal","Open Play",5,9,1.56204993518133,10.9018347079746,8,1,3,0,0
"Lazio",0,"Palermo",20.7009661610274,22.0168117582905,19.4576796809304,"Right Foot","Normal","Open Play",4,7,2.58069758011279,15.6869372409021,1,1,1,0,0
"Lazio",0,"Palermo",10.2532921542303,18.8138247041903,17.8450070721687,"Left Foot","Volley","Open Play",7,11,7.69025357189215,16.0312195418814,9,4,3,0,0
"Lazio",0,"Palermo",18.9789356919718,19.4794763789995,22.4803626510634,"Right Foot","Half Volley","Open Play",6,10,1.62788205960997,17.1991278848667,9,2,4,0,0
"Napoli",0,"Palermo",26.9668314786888,28.9171229550936,14.439866852947,"Right Foot","Normal","Open Play",5,10,3.0413812651491,23.7491052463035,1,1,1,0,0
"Napoli",0,"Palermo",4.66154480832266,8.95544527089525,24.1609151233243,"Right Foot","Normal","Open Play",3,9,2.57099202643649,4.94974746830584,6,3,1,0,0
"Napoli",0,"Palermo",6.89637585982668,27.6007246281687,15.2408165367757,"Left Foot","Normal","Open Play",7,11,7.27323861838728,25.4403223250021,8,1,4,0,0
"Napoli",0,"Palermo",32.1403173599764,36.3770532066576,11.0797366816574,"Right Foot","Normal","Open Play",4,9,4.25440947723653,33.953055827127,1,1,1,0,0
"Napoli",0,"Palermo",9.51262319236918,28.938728375656,15.045097839814,"Right Foot","Normal","Open Play",4,9,1.81107702762749,24.2870335776109,1,1,2,0,0
"Napoli",0,"Palermo",12.2482651832821,11.9004201606498,37.1563450756484,"Right Foot","Normal","Penalty",0,0,0,0,0,0,0,1,1
"Palermo",1,"Napoli",2.28035085019828,16.0524141486569,15.186089610933,"Right Foot","Normal","Open Play",4,8,3.19061122670876,12.5642349548232,8,1,2,0,0
"Palermo",1,"Napoli",17.5316856006489,21.824069281415,18.7223815623413,"Left Foot","Normal","Open Play",3,7,1.88679622641132,17.0883000909979,3,1,1,0,0
"Napoli",0,"Palermo",14.4312161649668,19.101832372838,7.57570972828494,"Right Foot","Normal","Open Play",3,5,3.14006369362152,14.6184814532837,5,1,1,0,0
"Napoli",0,"Palermo",0.984885780179615,12.2784363825367,35.4652187889796,"Right Foot","Half Volley","Open Play",1,4,1.06301458127347,9.5005263012109,4,1,1,0,0
"Napoli",0,"Palermo",5.01597448159378,10.846197490365,40.3665001022095,"Right Foot","Volley","Open Play",4,9,4.17731971484109,6.12045749923974,4,1,1,0,0
"Palermo",1,"Napoli",1.76918060129542,18.5043238190429,18.93846538724,"Right Foot","Normal","Open Play",5,9,1.91049731745428,14.5578157702315,6,1,2,0,0
"Napoli",0,"Palermo",2.37697286480094,25.9794149279771,17.3290184424221,"Right Foot","Normal","Open Play",2,7,1.52970585407783,21.4401492532118,1,1,1,0,0
"Napoli",0,"Palermo",19.1760267000231,18.2156526097749,22.8070456927024,"Left Foot","Normal","Open Play",2,8,1.4422205101856,12.723600119463,4,1,1,0,0
"Napoli",0,"Palermo",26.6692707061892,30.222011845673,14.7823695494565,"Left Foot","Normal","Open Play",4,8,1.13137084989848,25.8435678651381,1,1,2,0,0
"Napoli",0,"Palermo",20.0830774534183,24.7323674564325,16.4600751268577,"Left Foot","Half Volley","Open Play",5,10,4.05215991787097,20.0369658381702,5,1,2,0,0
"Palermo",1,"Napoli",9.65660395791398,13.2849538952907,33.3443134855116,"Head","Normal","Open Play",6,11,0.984885780179615,12.391125856838,11,3,2,0,0
"Palermo",1,"Napoli",7.04556598152342,9.75294827218929,43.5448991263631,"Head","Normal","Open Play",8,11,0.921954445729292,8.70976463516667,11,3,2,0,0
"Napoli",0,"Palermo",15.8823801742686,15.794302770303,14.4132749713342,"Right Foot","Lob","Open Play",1,4,2.80713376952364,6.46606526413089,4,1,1,0,0
"Napoli",0,"Palermo",8.7,13.3454111963626,20.8074087303246,"Right Foot","Volley","Open Play",3,8,1.21655250605964,9.05538513813742,6,1,1,0,0
"Napoli",0,"Palermo",2.19317121994613,36.3236837338946,11.1457558187018,"Left Foot","Normal","Open Play",6,11,2.28473193175917,33.4176600018613,1,1,2,0,0
"Napoli",0,"Palermo",27.4898162962214,27.8626990795938,15.4679346418045,"Right Foot","Normal","Open Play",1,5,2.3,22.61083810919,1,1,1,0,0
"Napoli",0,"Palermo",26.6390690528029,26.5149014706825,16.8435842784011,"Right Foot","Normal","Open Play",6,10,5.70087712549569,23.7690975848895,8,1,3,0,0
"Palermo",1,"Sampdoria",9.81529418815349,26.1323554238802,17.3848382823834,"Right Foot","Normal","Free Kick",7,11,10.0004999875006,24.9929990197255,10,1,4,0,0
"Sampdoria",0,"Palermo",8.85494212290516,12.0507261192013,26.0627195070769,"Right Foot","Volley","Open Play",3,8,1.83847763108502,8.50411665018772,4,1,1,0,0
"Palermo",1,"Sampdoria",14.0014284985497,16.2049375191637,25.6470482487616,"Head","Normal","Open Play",6,10,1.97989898732233,14.5399449792632,7,2,2,0,0
"Sampdoria",0,"Palermo",8.99611027055583,12.0801490057035,30.8475354377728,"Right Foot","Half Volley","Open Play",4,10,1.34536240470737,8.59825563704639,7,1,2,0,0
"Palermo",1,"Sampdoria",11.9507321951419,13.4617977996997,27.8242470690372,"Left Foot","Normal","Open Play",2,5,3.72155881318567,5.67274184147314,4,0,1,0,1
"Sampdoria",0,"Palermo",13.1061054474623,17.7098842458103,12.1352417273716,"Left Foot","Normal","Open Play",3,8,3.14006369362152,13.6850283156448,6,1,1,0,0
"Sampdoria",0,"Palermo",7.51664818918646,10.1133575038164,40.4653930547398,"Left Foot","Volley","Open Play",3,9,1.86815416922694,10.0209779961838,8,3,2,0,0
"Sampdoria",0,"Palermo",5.060632371552,23.4252001058689,17.8931501986593,"Right Foot","Volley","Open Play",7,11,4.58802789878179,20.8,11,1,4,0,0
"Sampdoria",0,"Palermo",2.86530975637888,34.8323125847251,11.334869886619,"Left Foot","Normal","Open Play",5,9,3.57770876399967,33.3923643966701,1,1,2,0,0
"Sampdoria",0,"Palermo",30.4332055492023,34.0847473219327,11.6770991141837,"Left Foot","Normal","Open Play",5,9,3.32415402771893,30.8183386963022,1,1,1,0,0
"Palermo",1,"Sampdoria",18.4762009081954,21.8552053296234,11.8423637380049,"Right Foot","Normal","Open Play",4,8,2.33452350598576,18.8095720312824,6,1,1,0,0
"Palermo",1,"Sampdoria",10.846197490365,26.4393645914572,16.4440226304899,"Right Foot","Normal","Free Kick",6,11,9.9040395798886,25.4096438385114,10,1,4,0,0
"Palermo",1,"Sampdoria",16.5894544816881,15.3935051239151,26.8794962612059,"Right Foot","Half Volley","Open Play",5,9,1.92353840616714,13.2966161108757,7,1,1,0,0
"Palermo",1,"Sampdoria",26.3326793167729,19.8494332412792,15.3832969668813,"Left Foot","Normal","Open Play",5,9,3.4928498393146,17.0590152119048,9,2,1,0,0
"Palermo",1,"Sampdoria",1.89736659610104,18.609674903125,22.8510219857493,"Left Foot","Normal","Open Play",5,8,2.45153013442625,17.3141560579775,5,1,2,0,0
"Palermo",1,"Sampdoria",5.20096144957833,11.3701363228415,31.8596668907309,"Left Foot","Half Volley","Open Play",4,8,1.0770329614269,5.35350352572967,5,1,1,0,0
"Palermo",1,"Sampdoria",26.8365422511917,27.9958925558733,7.36213478714265,"Left Foot","Normal","Free Kick",7,11,7.87718223732318,26.4796148008237,10,1,2,0,0
"Sampdoria",0,"Palermo",9.22821759604746,9.76729235765982,44.0463811082447,"Head","Normal","Open Play",8,11,1.08166538263919,6.98569967862919,8,1,1,0,0
"Sassuolo",0,"Palermo",6.36317530797321,10.4043260233424,15.5096949496551,"Right Foot","Half Volley","Open Play",3,4,2.33238075793812,4.46430285710994,4,1,1,0,0
"Palermo",1,"Sassuolo",17.1959297509614,17.0038230995268,26.0653080586514,"Left Foot","Normal","Open Play",2,7,4.9040799340957,13.9903538196859,6,1,2,0,0
"Sassuolo",0,"Palermo",19.8708328964842,22.9211692546432,19.3017694994334,"Right Foot","Normal","Open Play",4,8,3.14006369362151,19.4756257922563,4,1,2,0,0
"Palermo",1,"Sassuolo",12.300406497348,15.3717272939641,22.6669424883755,"Head","Normal","Open Play",6,11,1.7,13.0602450206725,11,5,1,0,0
