"competition","season","match_id","attacking_team","is_home","defending_team","shot_dist","dist_to_goal","shot_angle","body_part","shot_technique","shot_type","teammates_in_frame","opponents_in_frame","closest_opponent_dist","goalkeeper_dist","opponents_in_penalty_area","opponents_in_goal_area","opponents_in_shot_path","is_penalty","is_goal"
"Bundesliga","2015-2016","3890446","Augsburg",1,"Bayern Munich",18.7259178680245,7.63806258157132,46.1014509762968,"Head","Normal","Open Play",5,11,0.608276253029815,5.88217646794109,10,3,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",2.12602916254693,20.9880918618154,14.4768252547736,"Right Foot","Normal","Open Play",2,6,2.43515913237718,17.3242604459757,3,1,1,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",5.45893762558247,13.7233377864133,2.12687601129969,"Left Foot","Normal","Open Play",5,9,11.4039466852489,11.4039466852489,7,3,0,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",16.4830215676617,19.2587642386525,16.2136984039855,"Left Foot","Half Volley","Open Play",4,9,3.4,16.137533888423,8,1,2,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",9.92975326984513,9.94635611668916,43.3916091200015,"Right Foot","Normal","Open Play",3,6,5.39073278877742,8.50881895447306,5,4,2,0,1
"Bundesliga","2015-2016","3890446","Augsburg",1,"Bayern Munich",16.4222410163778,16.0112460477003,28.0368426139733,"Left Foot","Normal","Open Play",5,9,1.64012194668567,14.912075643585,7,1,1,0,1
"Bundesliga","2015-2016","3890446","Augsburg",1,"Bayern Munich",13.4807269833641,20.7511445467473,18.160478630521,"Left Foot","Normal","Open Play",5,10,2.31948270094864,18.9855207987561,7,1,2,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",6.76756972627545,11.8848643240047,21.2869209084919,"Left Foot","Normal","Open Play",4,8,1.802775637732,8.79829528942965,7,5,3,0,0
"Bundesliga","2015-2016","3890446","Bayern Munich",0,"Augsburg",24.1602980114071,21.5573653306706,19.0791061264751,"Right Foot","Normal","Open Play",4,7,3.41320963317521,19.2010416384112,5,1,1,0,0
"Bundesliga","2015-2016","3890501","Augsburg",1,"Borussia Dortmund",9.24445779913566,17.9621824954542,23.9180919341766,"Right Foot","Normal","Open Play",2,6,3.04138126514911,9.17605579756357,2,0,1,0,0
"Bundesliga","2015-2016","3890501","Augsburg",1,"Borussia Dortmund",5.20384473250308,5.27730992078351,74.1000913708107,"Right Foot","Normal","Open Play",1,5,2.15870331449229,3.26496554346291,4,2,0,0,1
"Bundesliga","2015-2016","3890501","Borussia Dortmund",0,"Augsburg",9.77445650662992,32.8,13.5794530816891,"Right Foot","Normal","Open Play",6,9,2.22036033111745,29.6622655911513,1,1,2,0,0
